reviewId:ID(Review),ProductName,CustomerName,Rating,ReviewText,ReviewDate,CategoryName,labels:LABEL
511,华为 智能加湿器 Plus,新宇龙信息科技有限公司电子商务,2.1,电池寿命问题很严重，完全不值这个价格。,2025-06-14,智能加湿器,Review
576,飞利浦 智能马桶 Max,创联世纪信息有限公司移动应用开发,2.9,散热问题问题很严重，完全不值这个价格。,2025-06-14,智能马桶,Review
718,索尼 智能冰箱 Elite,易动力科技有限公司人工智能,4.3,这款智能冰箱质量很好，功能齐全。总体来说很满意。,2025-06-14,智能冰箱,Review
368,苹果 智能扫地机器人 Pro,合联电子科技有限公司信息技术,2.5,老实讲，这款苹果 智能扫地机器人 Pro存在明显缺陷。在做饭时时完全不能正常工作。已经申请退款了。,2025-06-13,智能扫地机器人,Review
261,博世 智能开关 Max,盟新传媒有限公司大数据分析,3.2,这款产品优缺点都有，稳定性好，但操作复杂。,2025-06-12,智能开关,Review
348,谷歌 智能净水器 Ultra,南康网络有限公司互联网服务,1.1,使用一周后出现故障，安装困难，售后服务也不好。,2025-06-12,智能净水器,Review
533,谷歌 智能洗衣机 Elite,方正科技科技有限公司互联网服务,3.2,这款智能洗衣机一般，质量很好，但是连接稳定性有点问题。,2025-06-12,智能洗衣机,Review
1040,小米 智能开关 Max,新宇龙信息传媒有限公司人工智能,3.7,这款产品优缺点都有，性价比高，但续航时间短。,2025-06-12,智能开关,Review
550,三星 智能音箱 Elite,合联电子科技有限公司信息技术,4.8,这款产品的多用户管理特别好用，在户外活动时特别方便。,2025-06-10,智能音箱,Review
844,华为 智能窗帘 Basic,南康传媒有限公司生物科技,1.3,这款产品有严重问题，耗电量大，已经申请退款。,2025-06-10,智能窗帘,Review
1096,小米 智能空调 Elite,通际名联科技有限公司金融科技,2.7,从我的使用体验来看，这款小米 智能空调 Elite性价比极低。使用不到一周就出现了故障。已经申请退款了。,2025-06-09,智能空调,Review
969,小米 智能开关 Max,七喜传媒有限公司人工智能,4.1,这是我用过的最好的智能开关之一，续航时间长，性价比很高。,2025-06-08,智能开关,Review
116,美的 智能插座 Standard,国讯网络有限公司移动应用开发,1.4,试用了几天，这款美的 智能插座 Standard不值这个价格。在做饭时时完全不能正常工作。已经申请退款了。,2025-06-07,智能插座,Review
307,三星 智能窗帘 Basic,通际名联科技有限公司金融科技,1.1,从我的使用体验来看，这款智能窗帘有严重问题。使用不到一周就出现了问题。唯一值得称赞的可能就是送货速度快。已经申请退款了。,2025-06-07,智能窗帘,Review
67,谷歌 智能净水器 Basic,晖来计算机传媒有限公司云计算,2.0,对这款智能净水器非常不满意，兼容性差，浪费钱。,2025-06-06,智能净水器,Review
408,LG 智能插座 Max,维涛传媒有限公司云计算,4.3,这款智能插座质量很好，节能环保。总体来说很满意。,2025-06-06,智能插座,Review
44,苹果 智能门锁 Pro,鸿睿思博传媒有限公司智能科技,4.3,非常满意这次购买，兼容性强，送货也很快。,2025-06-05,智能门锁,Review
597,格力 智能手环 Lite,恩悌传媒有限公司虚拟现实,2.8,这款产品有严重问题，做工一般，已经申请退款。,2025-06-05,智能手环,Review
780,三星 智能窗帘 Standard,银嘉网络有限公司云计算,1.7,这款产品有严重问题，续航时间短，已经申请退款。,2025-06-05,智能窗帘,Review
1053,美的 智能马桶 Mini,鸿睿思博传媒有限公司智能科技,3.8,总体来说还行，质量很好，就是兼容性差。,2025-06-05,智能马桶,Review
750,松下 智能窗帘 Advanced,易动力信息有限公司物联网,1.5,不推荐这款智能窗帘，智能化程度低，很失望。,2025-06-03,智能窗帘,Review
850,博世 智能空调 Lite,银嘉科技有限公司云计算,2.5,信号强度问题很严重，完全不值这个价格。,2025-06-03,智能空调,Review
1241,博世 智能马桶 Max,MBP软件网络有限公司移动应用开发,3.3,对比了市面上几款同类产品后，这款博世 智能马桶 Max中规中矩。优点是性价比高。最重要的是在办公环境场景下表现一般。建议慎重考虑。,2025-06-03,智能马桶,Review
59,三星 智能窗帘 Standard,维旺明科技有限公司大数据分析,3.5,总体来说还行，功能齐全，就是耗电量大。,2025-06-02,智能窗帘,Review
208,谷歌 智能洗衣机 Elite,新宇龙信息传媒有限公司人工智能,3.8,智能洗衣机的质量还可以，兼容性强，不过售后服务差。,2025-06-02,智能洗衣机,Review
610,格力 智能空气净化器 Standard,图龙信息网络有限公司云计算,3.5,坦白讲，这款智能空气净化器没有特别惊喜。在夏天使用时，智能学习表现不错。但是缺点是音质一般。不太推荐购买。,2025-06-01,智能空气净化器,Review
699,博世 智能插座 Basic,银嘉信息有限公司移动应用开发,1.9,购买后，这款博世 智能插座 Basic使用体验很差。电池寿命简直无法忍受。,2025-05-31,智能插座,Review
296,苹果 智能空气净化器 Basic,时空盒数字信息有限公司虚拟现实,3.8,说实话，这款苹果 智能空气净化器 Basic基本符合预期。优点是画质清晰。最重要的是连接稳定性有点问题。希望厂家能改进这些问题。,2025-05-30,智能空气净化器,Review
314,亚马逊 智能扫地机器人 Mini,晖来计算机传媒有限公司云计算,2.0,不推荐这款智能扫地机器人，反应迟钝，很失望。,2025-05-30,智能扫地机器人,Review
839,飞利浦 智能加湿器 Ultra,和泰网络有限公司电子商务,3.5,这款智能加湿器一般，操作简单，但是信号强度有点问题。,2025-05-30,智能加湿器,Review
898,西门子 智能摄像头 Max,联软传媒有限公司区块链技术,3.5,这款产品优缺点都有，节能环保，但续航时间短。,2025-05-30,智能摄像头,Review
822,飞利浦 智能扫地机器人 Plus,泰麒麟信息有限公司人工智能,1.9,对这款智能扫地机器人非常不满意，反应迟钝，浪费钱。,2025-05-29,智能扫地机器人,Review
1074,谷歌 智能净水器 Basic,中建创业网络有限公司移动应用开发,3.7,在多次对比之后选择了这款，这款智能净水器中规中矩。智能联动设计得比较合理。特别是散热问题有点问题。有点贵了，但质量确实好。,2025-05-29,智能净水器,Review
1111,博世 智能扫地机器人 Max,银嘉信息有限公司移动应用开发,1.8,信号强度问题很严重，完全不值这个价格。,2025-05-29,智能扫地机器人,Review
671,博世 智能空调 Lite,海创网络有限公司生物科技,1.6,不得不说，这款博世 智能空调 Lite不值这个价格。主要问题在于操作复杂。唯一值得称赞的可能就是售后服务态度好。这钱花得太冤枉了。,2025-05-28,智能空调,Review
572,西门子 智能手环 Standard,国讯网络有限公司移动应用开发,2.7,收到货后，这款智能手环完全不符合预期。信号强度简直无法忍受。,2025-05-27,智能手环,Review
582,美的 智能窗帘 Max,南康网络有限公司互联网服务,1.3,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-05-27,智能窗帘,Review
738,小米 智能门锁 Mini,襄樊地球村网络有限公司智能科技,1.3,老实讲，这款智能门锁性价比极低。主要问题在于耗电量大。这钱花得太冤枉了。,2025-05-27,智能门锁,Review
1225,飞利浦 智能加湿器 Ultra,时刻网络有限公司信息技术,3.2,经过一段时间使用，这款飞利浦 智能加湿器 Ultra优缺点都有。第一天使用时，智能学习表现不错。最重要的是在办公环境场景下表现一般。推荐给有需要的朋友。,2025-05-27,智能加湿器,Review
790,美的 智能电饭煲 Pro,开发区世创科技有限公司科技公司,1.2,这款产品有严重问题，音质一般，已经申请退款。,2025-05-26,智能电饭煲,Review
385,三星 智能加湿器 Mini,华泰通安科技有限公司网络安全,3.2,总体来说还行，续航时间长，就是智能化程度低。,2025-05-25,智能加湿器,Review
527,海尔智慧家庭 智能加湿器 Lite,新宇龙信息科技有限公司电子商务,4.4,这款智能加湿器质量很好，性价比高。总体来说很满意。,2025-05-25,智能加湿器,Review
122,三星 智能窗帘 Basic,泰麒麟信息有限公司人工智能,2.3,对比了市面上几款同类产品后，这款三星 智能窗帘 Basic不值这个价格。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是价格便宜。,2025-05-24,智能窗帘,Review
501,美的 智能洗衣机 Advanced,易动力信息有限公司物联网,2.3,不推荐这款智能洗衣机，使用说明不清，很失望。,2025-05-23,智能洗衣机,Review
1198,博世 智能净水器 Max,中建创业网络有限公司移动应用开发,3.2,作为第一次购买这类产品的新手，这款博世 智能净水器 Max中规中矩。长期使用下来，语音识别表现不错。最重要的是连接稳定性有点问题。便宜没好货，这句话在这里很适用。,2025-05-23,智能净水器,Review
1302,LG 智能净水器 Basic,毕博诚科技有限公司互联网服务,2.7,不推荐这款智能净水器，使用说明不清，很失望。,2025-05-21,智能净水器,Review
613,华为 智能洗衣机 Ultra,易动力信息有限公司物联网,1.2,不推荐这款智能洗衣机，音质一般，很失望。,2025-05-21,智能洗衣机,Review
333,美的 智能电饭煲 Pro,鑫博腾飞信息有限公司智能科技,3.6,智能电饭煲的质量还可以，做工精细，不过音质一般。,2025-05-20,智能电饭煲,Review
591,小米 智能空调 Elite,通际名联科技有限公司金融科技,1.5,对这款智能空调非常不满意，安装困难，浪费钱。,2025-05-20,智能空调,Review
1126,美的 智能插座 Standard,天开传媒有限公司网络安全,1.7,噪音控制问题很严重，完全不值这个价格。,2025-05-20,智能插座,Review
1304,谷歌 智能洗衣机 Elite,昊嘉信息有限公司区块链技术,4.4,收到货后，这款智能洗衣机做工精细。让我惊喜的是定时功能是我最喜欢的部分。总体来说还是很满意的。,2025-05-20,智能洗衣机,Review
1293,格力 智能手环 Lite,艾提科信传媒有限公司网络安全,4.5,必须承认，这款智能手环品质很好。同时在晚上睡前时表现尤为出色。比同事使用的同款要好。如果非要说缺点的话，说明书不够详细。整体体验不错。,2025-05-19,智能手环,Review
616,亚马逊 智能马桶 Elite,商软冠联网络有限公司信息技术,3.9,这款智能马桶一般，稳定性好，但是连接稳定性有点问题。,2025-05-19,智能马桶,Review
1303,海尔智慧家庭 智能空气净化器 Basic,方正科技科技有限公司互联网服务,2.0,不推荐这款智能空气净化器，兼容性差，很失望。,2025-05-18,智能空气净化器,Review
262,美的 智能插座 Standard,富罳科技有限公司生物科技,1.4,使用后感觉，这款智能插座存在明显缺陷。在做饭时时完全不能正常工作。已经申请退款了。,2025-05-17,智能插座,Review
1098,美的 智能插座 Standard,快讯信息有限公司智能科技,3.4,智能插座的质量还可以，功能齐全，不过操作复杂。,2025-05-17,智能插座,Review
204,亚马逊 智能马桶 Elite,兰金电子传媒有限公司生物科技,1.6,对这款智能马桶非常不满意，反应迟钝，浪费钱。,2025-05-16,智能马桶,Review
624,三星 智能音箱 Basic,易动力信息有限公司网络安全,3.0,这款产品优缺点都有，做工精细，但使用说明不清。,2025-05-14,智能音箱,Review
350,格力 智能体重秤 Ultra,盟新传媒有限公司大数据分析,3.9,在工作时使用还不错，但在其他情况下表现一般。,2025-05-12,智能体重秤,Review
1064,小米 智能门锁 Mini,昊嘉信息有限公司信息技术,2.3,不推荐这款智能门锁，音质一般，很失望。,2025-05-12,智能门锁,Review
221,小米 智能电饭煲 Ultra,创联世纪信息有限公司移动应用开发,3.4,从我的使用体验来看，这款智能电饭煲质量还行。在晚上睡前时使用体验还不错。更让我满意的是缺点是音质一般。期待下一代产品能有所改进。,2025-05-11,智能电饭煲,Review
223,西门子 智能摄像头 Plus,和泰信息有限公司信息技术,1.9,不推荐这款智能摄像头，稳定性差，很失望。,2025-05-11,智能摄像头,Review
1107,西门子 智能摄像头 Plus,易动力传媒有限公司生物科技,2.3,从我的使用体验来看，这款智能摄像头性价比极低。使用不到一周就出现了损坏。,2025-05-11,智能摄像头,Review
391,松下 智能加湿器 Pro,浦华众城网络有限公司信息技术,2.9,对比了市面上几款同类产品后，这款智能加湿器有严重问题。主要问题在于做工一般。唯一值得称赞的可能就是外观设计还不错。不推荐任何人购买。,2025-05-10,智能加湿器,Review
1298,西门子 智能电视 Pro,时空盒数字信息有限公司虚拟现实,3.6,总体来说还行，操作简单，就是使用说明不清。,2025-05-10,智能电视,Review
1311,博世 智能空气净化器 Lite,菊风公司传媒有限公司数字科技,1.3,对这款智能空气净化器非常不满意，音质一般，浪费钱。,2025-05-09,智能空气净化器,Review
820,三星 智能加湿器 Mini,易动力网络有限公司信息技术,2.6,电池寿命问题很严重，完全不值这个价格。,2025-05-09,智能加湿器,Review
468,飞利浦 智能手环 Max,襄樊地球村信息有限公司物联网,1.7,不推荐这款智能手环，画质模糊，很失望。,2025-05-08,智能手环,Review
543,西门子 智能空调 Basic,浦华众城信息有限公司虚拟现实,3.2,购买后，这款西门子 智能空调 Basic质量还行。优点是反应灵敏。不仅如此在办公环境场景下表现一般。性价比很高。,2025-05-08,智能空调,Review
42,亚马逊 智能门锁 Max,维旺明科技有限公司大数据分析,4.8,说实话，这款智能门锁真的很不错。最让我失望的是智能场景是我最喜欢的部分。在同价位产品中表现最好。不太推荐购买。,2025-05-07,智能门锁,Review
174,格力 智能电视 Pro,维涛科技有限公司网络安全,3.1,这款产品优缺点都有，性价比高，但价格偏高。,2025-05-07,智能电视,Review
362,格力 智能体重秤 Standard,合联电子科技有限公司信息技术,3.7,坦白讲，这款智能体重秤总体来说还可以。在工作时时使用体验还不错。更让我满意的是散热问题有点问题。不太推荐购买。,2025-05-07,智能体重秤,Review
559,飞利浦 智能扫地机器人 Ultra,银嘉科技有限公司云计算,1.4,不推荐这款智能扫地机器人，稳定性差，很失望。,2025-05-06,智能扫地机器人,Review
622,美的 智能插座 Standard,图龙信息传媒有限公司数字科技,4.8,这款智能插座质量很好，画质清晰。总体来说很满意。,2025-05-06,智能插座,Review
558,索尼 智能空气净化器 Ultra,飞海科技传媒有限公司信息技术,4.7,坦白讲，这款智能空气净化器真的很不错。此外智能联动设计很贴心。没有网上评价说的那么好。总体来说还是很满意的。,2025-05-05,智能空气净化器,Review
644,华为 智能加湿器 Plus,富罳科技有限公司生物科技,4.8,在看电影时时使用效果很好，特别是高清画质功能。,2025-05-05,智能加湿器,Review
886,松下 智能窗帘 Advanced,襄樊地球村信息有限公司物联网,2.9,在多次对比之后选择了这款，这款智能窗帘很失望。使用不到一周就出现了异常。这钱花得太冤枉了。,2025-05-05,智能窗帘,Review
279,飞利浦 智能加湿器 Ultra,易动力科技有限公司科技公司,3.8,在晚上睡前使用还不错，但在其他情况下表现一般。,2025-05-04,智能加湿器,Review
755,西门子 智能音箱 Mini,晖来计算机传媒有限公司云计算,2.7,作为第一次购买这类产品的新手，这款智能音箱使用体验很差。主要问题在于画质模糊。唯一值得称赞的可能就是外观设计还不错。已经申请退款了。,2025-05-04,智能音箱,Review
79,苹果 智能灯具 Basic,银嘉信息有限公司移动应用开发,2.7,试用了几天，这款苹果 智能灯具 Basic很失望。散热问题简直无法忍受。以后不会再考虑这个品牌的产品。,2025-05-03,智能灯具,Review
377,小米 智能开关 Ultra,太极信息有限公司互联网服务,4.4,这是我用过的最好的智能开关之一，兼容性强，性价比很高。,2025-05-03,智能开关,Review
630,格力 智能体重秤 Ultra,中建创业网络有限公司移动应用开发,2.5,对这款智能体重秤非常不满意，耗电量大，浪费钱。,2025-05-03,智能体重秤,Review
668,海尔智慧家庭 智能开关 Plus,迪摩科技有限公司电子商务,2.4,坦白讲，这款智能开关有严重问题。散热问题简直无法忍受。已经申请退款了。,2025-05-03,智能开关,Review
871,博世 智能空调 Lite,易动力网络有限公司移动应用开发,3.1,总体来说还行，功能齐全，就是智能化程度低。,2025-05-03,智能空调,Review
997,苹果 智能空气净化器 Basic,鑫博腾飞科技有限公司电子商务,2.6,在多次对比之后选择了这款，这款智能空气净化器存在明显缺陷。噪音控制简直无法忍受。希望厂家能重视这些问题。,2025-05-03,智能空气净化器,Review
1271,松下 智能开关 Lite,中建创业信息有限公司虚拟现实,1.0,个人认为，这款智能开关功能实现得很糟糕。使用不到一周就出现了问题。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2025-05-03,智能开关,Review
260,华为 智能加湿器 Plus,合联电子科技有限公司信息技术,4.7,非常满意这次购买，做工精细，送货也很快。,2025-05-02,智能加湿器,Review
136,海尔智慧家庭 智能开关 Plus,银嘉网络有限公司云计算,4.6,这款产品的一键控制特别好用，在夜间使用时特别方便。,2025-04-29,智能开关,Review
205,亚马逊 智能空调 Standard,创亿网络有限公司金融科技,3.3,总体来说还行，安装方便，就是兼容性差。,2025-04-29,智能空调,Review
1288,博世 智能空调 Lite,易动力科技有限公司人工智能,5.0,非常满意这次购买，智能化程度高，送货也很快。,2025-04-28,智能空调,Review
178,美的 智能马桶 Mini,超艺网络有限公司人工智能,3.4,体验下来，这款美的 智能马桶 Mini没有特别惊喜。智能联动设计得比较合理。令人意外的是缺点是画质模糊。性价比很高。,2025-04-26,智能马桶,Review
547,三星 智能音箱 Basic,易动力信息有限公司网络安全,4.3,在工作时时使用效果很好，特别是静音设计功能。,2025-04-26,智能音箱,Review
722,松下 智能窗帘 Lite,富罳科技有限公司生物科技,4.4,这款智能窗帘质量很好，智能化程度高。总体来说很满意。,2025-04-26,智能窗帘,Review
1182,LG 智能净水器 Basic,万迅电脑信息有限公司科技公司,4.4,在看电影时时使用效果很好，特别是智能联动功能。,2025-04-26,智能净水器,Review
675,西门子 智能空调 Basic,和泰信息有限公司信息技术,1.2,在多次对比之后选择了这款，这款西门子 智能空调 Basic有严重问题。使用不到一周就出现了问题。唯一值得称赞的可能就是包装很精美。以后不会再考虑这个品牌的产品。,2025-04-24,智能空调,Review
1066,亚马逊 智能电饭煲 Advanced,时刻网络有限公司信息技术,3.5,在看电影时使用还不错，但在其他情况下表现一般。,2025-04-24,智能电饭煲,Review
1179,LG 智能开关 Lite,超艺网络有限公司人工智能,3.5,这款智能开关一般，画质清晰，但是连接稳定性有点问题。,2025-04-24,智能开关,Review
487,亚马逊 智能马桶 Elite,南康传媒有限公司生物科技,1.2,连接稳定性问题很严重，完全不值这个价格。,2025-04-23,智能马桶,Review
1296,亚马逊 智能空调 Standard,MBP软件科技有限公司信息技术,1.8,使用一周后出现故障，功能单一，售后服务也不好。,2025-04-23,智能空调,Review
1262,博世 智能扫地机器人 Max,超艺网络有限公司人工智能,4.5,这款产品的智能场景特别好用，在户外活动时特别方便。,2025-04-22,智能扫地机器人,Review
1069,华为 智能体重秤 Advanced,海创网络有限公司生物科技,4.6,智能体重秤的设计很人性化，节能环保，值得推荐。,2025-04-22,智能体重秤,Review
218,亚马逊 智能马桶 Elite,和泰信息有限公司信息技术,3.7,这款智能马桶一般，音质出色，但是噪音控制有点问题。,2025-04-21,智能马桶,Review
400,苹果 智能开关 Basic,精芯网络有限公司互联网服务,2.7,对这款智能开关非常不满意，安装困难，浪费钱。,2025-04-20,智能开关,Review
934,小米 智能插座 Max,方正科技网络有限公司云计算,1.4,个人认为，这款智能插座完全不符合预期。使用不到一周就出现了异常。希望厂家能重视这些问题。,2025-04-20,智能插座,Review
1308,美的 智能电饭煲 Pro,易动力传媒有限公司生物科技,4.7,这是我用过的最好的智能电饭煲之一，外观漂亮，性价比很高。,2025-04-19,智能电饭煲,Review
872,苹果 智能门锁 Pro,商软冠联传媒有限公司大数据分析,3.7,智能门锁的质量还可以，做工精细，不过售后服务差。,2025-04-18,智能门锁,Review
1115,谷歌 智能音箱 Elite,易动力传媒有限公司生物科技,3.3,我发现，这款谷歌 智能音箱 Elite质量还行。在晚上使用时，节能模式表现不错。最让我失望的是噪音控制有点问题。有点贵了，但质量确实好。,2025-04-18,智能音箱,Review
410,西门子 智能冰箱 Standard,艾提科信传媒有限公司网络安全,4.2,在做饭时时使用效果很好，特别是静音设计功能。,2025-04-17,智能冰箱,Review
1076,小米 智能开关 Ultra,维旺明信息有限公司人工智能,1.3,不推荐这款智能开关，续航时间短，很失望。,2025-04-17,智能开关,Review
1226,小米 智能马桶 Lite,盟新传媒有限公司大数据分析,4.4,这是我用过的最好的智能马桶之一，操作简单，性价比很高。,2025-04-17,智能马桶,Review
165,西门子 智能冰箱 Standard,昊嘉信息有限公司区块链技术,1.6,连接稳定性问题很严重，完全不值这个价格。,2025-04-15,智能冰箱,Review
397,美的 智能洗衣机 Advanced,国讯科技有限公司金融科技,2.6,使用一周后出现故障，音质一般，售后服务也不好。,2025-04-15,智能洗衣机,Review
931,亚马逊 智能门锁 Max,网新恒天科技有限公司数字科技,2.0,对这款智能门锁非常不满意，续航时间短，浪费钱。,2025-04-15,智能门锁,Review
33,LG 智能净水器 Basic,图龙信息网络有限公司云计算,2.1,这款产品有严重问题，安装困难，已经申请退款。,2025-04-13,智能净水器,Review
280,格力 智能手环 Lite,艾提科信传媒有限公司网络安全,3.2,总体来说还行，兼容性强，就是续航时间短。,2025-04-13,智能手环,Review
795,小米 智能加湿器 Plus,网新恒天网络有限公司生物科技,1.3,不推荐这款智能加湿器，售后服务差，很失望。,2025-04-12,智能加湿器,Review
1280,苹果 智能灯具 Basic,易动力传媒有限公司生物科技,1.7,这款产品有严重问题，耗电量大，已经申请退款。,2025-04-12,智能灯具,Review
989,三星 智能加湿器 Mini,时空盒数字信息有限公司虚拟现实,4.4,智能加湿器的设计很人性化，外观漂亮，值得推荐。,2025-04-11,智能加湿器,Review
1118,美的 智能电饭煲 Pro,易动力科技有限公司科技公司,3.1,智能电饭煲的质量还可以，安装方便，不过智能化程度低。,2025-04-10,智能电饭煲,Review
1110,谷歌 智能音箱 Elite,新宇龙信息传媒有限公司人工智能,2.5,对这款智能音箱非常不满意，操作复杂，浪费钱。,2025-04-09,智能音箱,Review
402,美的 智能插座 Standard,易动力信息有限公司物联网,4.5,这款智能插座质量很好，反应灵敏。总体来说很满意。,2025-04-08,智能插座,Review
209,亚马逊 智能插座 Pro,易动力网络有限公司信息技术,2.5,对这款智能插座非常不满意，智能化程度低，浪费钱。,2025-04-07,智能插座,Review
598,小米 智能开关 Max,新宇龙信息传媒有限公司人工智能,1.9,散热问题问题很严重，完全不值这个价格。,2025-04-07,智能开关,Review
712,索尼 智能加湿器 Pro,商软冠联传媒有限公司智能科技,2.5,不推荐这款智能加湿器，安装困难，很失望。,2025-04-07,智能加湿器,Review
761,海尔智慧家庭 智能开关 Plus,合联电子科技有限公司网络安全,4.8,体验下来，这款智能开关真的很不错。另外自动调节功能特别实用。如果非要说缺点的话，信号强度还有提升空间。希望厂家能改进这些问题。,2025-04-07,智能开关,Review
868,亚马逊 智能马桶 Standard,明腾科技有限公司区块链技术,4.0,作为第一次购买这类产品的新手，这款智能马桶功能很强大。最重要的是自动调节功能特别实用。期待下一代产品能有所改进。,2025-04-07,智能马桶,Review
109,博世 智能马桶 Max,巨奥传媒有限公司信息技术,1.6,试用了几天，这款博世 智能马桶 Max性价比极低。在晚上睡前时完全不能正常工作。以后不会再考虑这个品牌的产品。,2025-04-06,智能马桶,Review
135,小米 智能插座 Max,良诺信息有限公司网络安全,4.3,这款智能插座的智能学习功能很实用，智能化程度高。,2025-04-06,智能插座,Review
771,小米 智能门锁 Mini,万迅电脑信息有限公司科技公司,3.3,总体来说还行，稳定性好，就是智能化程度低。,2025-04-04,智能门锁,Review
1135,亚马逊 智能门铃 Max,维涛传媒有限公司云计算,2.6,不推荐这款智能门铃，续航时间短，很失望。,2025-04-03,智能门铃,Review
63,博世 智能空调 Lite,襄樊地球村信息有限公司物联网,4.0,在晚上睡前时使用效果很好，特别是省电模式功能。,2025-04-02,智能空调,Review
264,松下 智能马桶 Elite,万迅电脑信息有限公司科技公司,3.5,智能马桶的质量还可以，性价比高，不过安装困难。,2025-04-02,智能马桶,Review
720,苹果 智能灯具 Basic,艾提科信传媒有限公司网络安全,2.8,不推荐这款智能灯具，安装困难，很失望。,2025-04-02,智能灯具,Review
733,亚马逊 智能马桶 Elite,盟新传媒有限公司大数据分析,4.8,非常满意这次购买，音质出色，送货也很快。,2025-04-02,智能马桶,Review
1131,苹果 智能扫地机器人 Pro,易动力科技有限公司科技公司,4.4,在早晨起床时使用效果很好，特别是智能联动功能。,2025-04-01,智能扫地机器人,Review
1185,美的 智能窗帘 Max,商软冠联传媒有限公司智能科技,4.3,非常满意这次购买，操作简单，送货也很快。,2025-03-31,智能窗帘,Review
1272,格力 智能净水器 Mini,恒聪百汇传媒有限公司虚拟现实,3.0,这款智能净水器一般，兼容性强，但是噪音控制有点问题。,2025-03-31,智能净水器,Review
151,亚马逊 智能音箱 Basic,晖来计算机传媒有限公司云计算,3.8,在早晨起床使用还不错，但在其他情况下表现一般。,2025-03-30,智能音箱,Review
195,华为 智能窗帘 Basic,南康传媒有限公司生物科技,2.0,使用一周后出现故障，操作复杂，售后服务也不好。,2025-03-29,智能窗帘,Review
242,松下 智能窗帘 Lite,网新恒天网络有限公司生物科技,4.8,在工作时时使用效果很好，特别是省电模式功能。,2025-03-29,智能窗帘,Review
293,松下 智能开关 Lite,快讯信息有限公司智能科技,4.6,说实话，这款松下 智能开关 Lite真的很不错。最重要的是特别适合夜间使用。可以考虑其他品牌的同类产品。,2025-03-29,智能开关,Review
380,苹果 智能门锁 Pro,精芯传媒有限公司物联网,4.5,在晚上睡前时使用效果很好，特别是高清画质功能。,2025-03-29,智能门锁,Review
415,三星 智能摄像头 Mini,时空盒数字信息有限公司智能科技,3.9,这款产品优缺点都有，智能化程度高，但售后服务差。,2025-03-27,智能摄像头,Review
528,三星 智能摄像头 Mini,鑫博腾飞信息有限公司智能科技,4.0,从我的使用体验来看，这款智能摄像头性价比很高。和描述的有些差距。对得起这个价格。,2025-03-27,智能摄像头,Review
1263,亚马逊 智能马桶 Elite,菊风公司传媒有限公司数字科技,1.3,用了一段时间，这款亚马逊 智能马桶 Elite很失望。使用不到一周就出现了失灵。以后不会再考虑这个品牌的产品。,2025-03-26,智能马桶,Review
977,松下 智能马桶 Elite,明腾科技有限公司区块链技术,1.2,对这款智能马桶非常不满意，稳定性差，浪费钱。,2025-03-25,智能马桶,Review
539,博世 智能马桶 Basic,良诺信息有限公司生物科技,1.5,这款产品有严重问题，功能单一，已经申请退款。,2025-03-24,智能马桶,Review
846,小米 智能开关 Ultra,迪摩科技有限公司电子商务,1.3,收到货后，这款小米 智能开关 Ultra性价比极低。使用不到一周就出现了失灵。希望厂家能重视这些问题。,2025-03-24,智能开关,Review
1219,博世 智能开关 Max,戴硕电子科技有限公司移动应用开发,1.6,使用一周后出现故障，音质一般，售后服务也不好。,2025-03-24,智能开关,Review
318,亚马逊 智能门锁 Max,盟新传媒有限公司大数据分析,4.8,这款产品的智能场景特别好用，在夜间使用时特别方便。,2025-03-23,智能门锁,Review
1181,三星 智能电饭煲 Max,兰金电子科技有限公司区块链技术,2.5,这款产品有严重问题，价格偏高，已经申请退款。,2025-03-21,智能电饭煲,Review
588,索尼 智能加湿器 Pro,维涛传媒有限公司云计算,2.2,不推荐这款智能加湿器，反应迟钝，很失望。,2025-03-20,智能加湿器,Review
888,苹果 智能扫地机器人 Pro,迪摩科技有限公司电子商务,3.2,智能扫地机器人的质量还可以，性价比高，不过音质一般。,2025-03-20,智能扫地机器人,Review
358,博世 智能开关 Max,鑫博腾飞网络有限公司金融科技,3.0,智能开关的质量还可以，节能环保，不过反应迟钝。,2025-03-19,智能开关,Review
764,苹果 智能开关 Basic,恒聪百汇传媒有限公司虚拟现实,1.3,用了一段时间，这款智能开关完全不符合预期。连接稳定性简直无法忍受。唯一值得称赞的可能就是价格便宜。以后不会再考虑这个品牌的产品。,2025-03-18,智能开关,Review
570,LG 智能音箱 Lite,易动力网络有限公司信息技术,1.1,不推荐这款智能音箱，售后服务差，很失望。,2025-03-14,智能音箱,Review
103,亚马逊 智能门锁 Max,方正科技科技有限公司互联网服务,2.6,这款产品有严重问题，耗电量大，已经申请退款。,2025-03-12,智能门锁,Review
124,博世 智能空调 Lite,浙大万朋信息有限公司生物科技,3.8,总体来说还行，智能化程度高，就是智能化程度低。,2025-03-12,智能空调,Review
158,华为 智能电视 Max,银嘉科技有限公司科技公司,3.3,不得不说，这款华为 智能电视 Max质量还行。优点是功能齐全。遗憾的是信号强度有点问题。对得起这个价格。,2025-03-12,智能电视,Review
719,博世 智能扫地机器人 Max,富罳科技有限公司生物科技,3.7,这款智能扫地机器人一般，操作简单，但是散热问题有点问题。,2025-03-11,智能扫地机器人,Review
