ReviewID,ProductID,CustomerID,Rating,ReviewDate,text,token_count,CategoryName,ProductName,CompanyName
616,32,WW556,3.9,2025-05-19,"客户ID: WW556
客户公司: 商软冠联网络有限公司信息技术
客户所在地: 梅市, 中国
产品信息: 亚马逊 智能马桶 Elite (类别: 智能马桶)
生产商: 亚马逊智能科技
产品价格: 1801.88
评分: 3.9星
评价日期: 2025年05月19日
评价内容: ""这款智能马桶一般，稳定性好，但是连接稳定性有点问题。""",128,智能马桶,亚马逊 智能马桶 Elite,商软冠联网络有限公司信息技术
1303,6,FB488,2.0,2025-05-18,"客户ID: FB488
客户公司: 方正科技科技有限公司互联网服务
客户所在地: 宁德市, 中国
产品信息: 海尔智慧家庭 智能空气净化器 Basic (类别: 智能空气净化器)
生产商: 海尔智慧家庭
产品价格: 5495.06
评分: 2.0星
评价日期: 2025年05月18日
评价内容: ""不推荐这款智能空气净化器，兼容性差，很失望。""",134,智能空气净化器,海尔智慧家庭 智能空气净化器 Basic,方正科技科技有限公司互联网服务
262,2,HD242,1.4,2025-05-17,"客户ID: HD242
客户公司: 富罳科技有限公司生物科技
客户所在地: 想县, 中国
产品信息: 美的 智能插座 Standard (类别: 智能插座)
生产商: 美的智能科技
产品价格: 9962.25
评分: 1.4星
评价日期: 2025年05月17日
评价内容: ""使用后感觉，这款智能插座存在明显缺陷。在做饭时时完全不能正常工作。已经申请退款了。""",139,智能插座,美的 智能插座 Standard,富罳科技有限公司生物科技
1098,2,RG743,3.4,2025-05-17,"客户ID: RG743
客户公司: 快讯信息有限公司智能科技
客户所在地: 勇县, 中国
产品信息: 美的 智能插座 Standard (类别: 智能插座)
生产商: 美的智能科技
产品价格: 9962.25
评分: 3.4星
评价日期: 2025年05月17日
评价内容: ""智能插座的质量还可以，功能齐全，不过操作复杂。""",121,智能插座,美的 智能插座 Standard,快讯信息有限公司智能科技
204,32,UY980,1.6,2025-05-16,"客户ID: UY980
客户公司: 兰金电子传媒有限公司生物科技
客户所在地: 桂香县, 中国
产品信息: 亚马逊 智能马桶 Elite (类别: 智能马桶)
生产商: 亚马逊智能科技
产品价格: 1801.88
评分: 1.6星
评价日期: 2025年05月16日
评价内容: ""对这款智能马桶非常不满意，反应迟钝，浪费钱。""",125,智能马桶,亚马逊 智能马桶 Elite,兰金电子传媒有限公司生物科技
624,99,RY548,3.0,2025-05-14,"客户ID: RY548
客户公司: 易动力信息有限公司网络安全
客户所在地: 斌县, 中国
产品信息: 三星 智能音箱 Basic (类别: 智能音箱)
生产商: 三星智能家电
产品价格: 1681.15
评分: 3.0星
评价日期: 2025年05月14日
评价内容: ""这款产品优缺点都有，做工精细，但使用说明不清。""",122,智能音箱,三星 智能音箱 Basic,易动力信息有限公司网络安全
350,88,DH200,3.9,2025-05-12,"客户ID: DH200
客户公司: 盟新传媒有限公司大数据分析
客户所在地: 辽阳县, 中国
产品信息: 格力 智能体重秤 Ultra (类别: 智能体重秤)
生产商: 格力智能电器
产品价格: 4528.2
评分: 3.9星
评价日期: 2025年05月12日
评价内容: ""在工作时使用还不错，但在其他情况下表现一般。""",124,智能体重秤,格力 智能体重秤 Ultra,盟新传媒有限公司大数据分析
1064,11,CC657,2.3,2025-05-12,"客户ID: CC657
客户公司: 昊嘉信息有限公司信息技术
客户所在地: 军县, 中国
产品信息: 小米 智能门锁 Mini (类别: 智能门锁)
生产商: 小米智能家居
产品价格: 4624.66
评分: 2.3星
评价日期: 2025年05月12日
评价内容: ""不推荐这款智能门锁，音质一般，很失望。""",117,智能门锁,小米 智能门锁 Mini,昊嘉信息有限公司信息技术
221,16,GC890,3.4,2025-05-11,"客户ID: GC890
客户公司: 创联世纪信息有限公司移动应用开发
客户所在地: 福州县, 中国
产品信息: 小米 智能电饭煲 Ultra (类别: 智能电饭煲)
生产商: 小米智能家居
产品价格: 8557.36
评分: 3.4星
评价日期: 2025年05月11日
评价内容: ""从我的使用体验来看，这款智能电饭煲质量还行。在晚上睡前时使用体验还不错。更让我满意的是缺点是音质一般。期待下一代产品能有所改进。""",169,智能电饭煲,小米 智能电饭煲 Ultra,创联世纪信息有限公司移动应用开发
223,92,VQ233,1.9,2025-05-11,"客户ID: VQ233
客户公司: 和泰信息有限公司信息技术
客户所在地: 成都市, 中国
产品信息: 西门子 智能摄像头 Plus (类别: 智能摄像头)
生产商: 西门子智能家居
产品价格: 9026.06
评分: 1.9星
评价日期: 2025年05月11日
评价内容: ""不推荐这款智能摄像头，稳定性差，很失望。""",123,智能摄像头,西门子 智能摄像头 Plus,和泰信息有限公司信息技术
1107,92,LU518,2.3,2025-05-11,"客户ID: LU518
客户公司: 易动力传媒有限公司生物科技
客户所在地: 伟市, 中国
产品信息: 西门子 智能摄像头 Plus (类别: 智能摄像头)
生产商: 西门子智能家居
产品价格: 9026.06
评分: 2.3星
评价日期: 2025年05月11日
评价内容: ""从我的使用体验来看，这款智能摄像头性价比极低。使用不到一周就出现了损坏。""",139,智能摄像头,西门子 智能摄像头 Plus,易动力传媒有限公司生物科技
391,49,MG296,2.9,2025-05-10,"客户ID: MG296
客户公司: 浦华众城网络有限公司信息技术
客户所在地: 浩市, 中国
产品信息: 松下 智能加湿器 Pro (类别: 智能加湿器)
生产商: 松下智能电器
产品价格: 8374.66
评分: 2.9星
评价日期: 2025年05月10日
评价内容: ""对比了市面上几款同类产品后，这款智能加湿器有严重问题。主要问题在于做工一般。唯一值得称赞的可能就是外观设计还不错。不推荐任何人购买。""",168,智能加湿器,松下 智能加湿器 Pro,浦华众城网络有限公司信息技术
1298,24,BI759,3.6,2025-05-10,"客户ID: BI759
客户公司: 时空盒数字信息有限公司虚拟现实
客户所在地: 荣市, 中国
产品信息: 西门子 智能电视 Pro (类别: 智能电视)
生产商: 西门子智能家居
产品价格: 6676.17
评分: 3.6星
评价日期: 2025年05月10日
评价内容: ""总体来说还行，操作简单，就是使用说明不清。""",124,智能电视,西门子 智能电视 Pro,时空盒数字信息有限公司虚拟现实
1311,29,WN094,1.3,2025-05-09,"客户ID: WN094
客户公司: 菊风公司传媒有限公司数字科技
客户所在地: 秀梅市, 中国
产品信息: 博世 智能空气净化器 Lite (类别: 智能空气净化器)
生产商: 博世智能系统
产品价格: 6067.97
评分: 1.3星
评价日期: 2025年05月09日
评价内容: ""对这款智能空气净化器非常不满意，音质一般，浪费钱。""",132,智能空气净化器,博世 智能空气净化器 Lite,菊风公司传媒有限公司数字科技
820,31,PE529,2.6,2025-05-09,"客户ID: PE529
客户公司: 易动力网络有限公司信息技术
客户所在地: 英县, 中国
产品信息: 三星 智能加湿器 Mini (类别: 智能加湿器)
生产商: 三星智能家电
产品价格: 1356.55
评分: 2.6星
评价日期: 2025年05月09日
评价内容: ""电池寿命问题很严重，完全不值这个价格。""",120,智能加湿器,三星 智能加湿器 Mini,易动力网络有限公司信息技术
468,55,EA575,1.7,2025-05-08,"客户ID: EA575
客户公司: 襄樊地球村信息有限公司物联网
客户所在地: 丽娟市, 中国
产品信息: 飞利浦 智能手环 Max (类别: 智能手环)
生产商: 飞利浦智能照明
产品价格: 6762.29
评分: 1.7星
评价日期: 2025年05月08日
评价内容: ""不推荐这款智能手环，画质模糊，很失望。""",122,智能手环,飞利浦 智能手环 Max,襄樊地球村信息有限公司物联网
543,65,YR398,3.2,2025-05-08,"客户ID: YR398
客户公司: 浦华众城信息有限公司虚拟现实
客户所在地: 大冶市, 中国
产品信息: 西门子 智能空调 Basic (类别: 智能空调)
生产商: 西门子智能家居
产品价格: 6493.01
评分: 3.2星
评价日期: 2025年05月08日
评价内容: ""购买后，这款西门子 智能空调 Basic质量还行。优点是反应灵敏。不仅如此在办公环境场景下表现一般。性价比很高。""",153,智能空调,西门子 智能空调 Basic,浦华众城信息有限公司虚拟现实
42,81,ZV584,4.8,2025-05-07,"客户ID: ZV584
客户公司: 维旺明科技有限公司大数据分析
客户所在地: 杭州市, 中国
产品信息: 亚马逊 智能门锁 Max (类别: 智能门锁)
生产商: 亚马逊智能科技
产品价格: 1413.9
评分: 4.8星
评价日期: 2025年05月07日
评价内容: ""说实话，这款智能门锁真的很不错。最让我失望的是智能场景是我最喜欢的部分。在同价位产品中表现最好。不太推荐购买。""",158,智能门锁,亚马逊 智能门锁 Max,维旺明科技有限公司大数据分析
174,98,QL573,3.1,2025-05-07,"客户ID: QL573
客户公司: 维涛科技有限公司网络安全
客户所在地: 永安市, 中国
产品信息: 格力 智能电视 Pro (类别: 智能电视)
生产商: 格力智能电器
产品价格: 2676.49
评分: 3.1星
评价日期: 2025年05月07日
评价内容: ""这款产品优缺点都有，性价比高，但价格偏高。""",120,智能电视,格力 智能电视 Pro,维涛科技有限公司网络安全
362,94,CZ861,3.7,2025-05-07,"客户ID: CZ861
客户公司: 合联电子科技有限公司信息技术
客户所在地: 荣市, 中国
产品信息: 格力 智能体重秤 Standard (类别: 智能体重秤)
生产商: 格力智能电器
产品价格: 9138.52
评分: 3.7星
评价日期: 2025年05月07日
评价内容: ""坦白讲，这款智能体重秤总体来说还可以。在工作时时使用体验还不错。更让我满意的是散热问题有点问题。不太推荐购买。""",157,智能体重秤,格力 智能体重秤 Standard,合联电子科技有限公司信息技术
559,73,RV310,1.4,2025-05-06,"客户ID: RV310
客户公司: 银嘉科技有限公司云计算
客户所在地: 重庆县, 中国
产品信息: 飞利浦 智能扫地机器人 Ultra (类别: 智能扫地机器人)
生产商: 飞利浦智能照明
产品价格: 259.27
评分: 1.4星
评价日期: 2025年05月06日
评价内容: ""不推荐这款智能扫地机器人，稳定性差，很失望。""",128,智能扫地机器人,飞利浦 智能扫地机器人 Ultra,银嘉科技有限公司云计算
622,2,NQ176,4.8,2025-05-06,"客户ID: NQ176
客户公司: 图龙信息传媒有限公司数字科技
客户所在地: 南昌市, 中国
产品信息: 美的 智能插座 Standard (类别: 智能插座)
生产商: 美的智能科技
产品价格: 9962.25
评分: 4.8星
评价日期: 2025年05月06日
评价内容: ""这款智能插座质量很好，画质清晰。总体来说很满意。""",125,智能插座,美的 智能插座 Standard,图龙信息传媒有限公司数字科技
558,41,WY218,4.7,2025-05-05,"客户ID: WY218
客户公司: 飞海科技传媒有限公司信息技术
客户所在地: 济南市, 中国
产品信息: 索尼 智能空气净化器 Ultra (类别: 智能空气净化器)
生产商: 索尼智能科技
产品价格: 9311.59
评分: 4.7星
评价日期: 2025年05月05日
评价内容: ""坦白讲，这款智能空气净化器真的很不错。此外智能联动设计很贴心。没有网上评价说的那么好。总体来说还是很满意的。""",161,智能空气净化器,索尼 智能空气净化器 Ultra,飞海科技传媒有限公司信息技术
644,21,HD242,4.8,2025-05-05,"客户ID: HD242
客户公司: 富罳科技有限公司生物科技
客户所在地: 想县, 中国
产品信息: 华为 智能加湿器 Plus (类别: 智能加湿器)
生产商: 华为智能生活
产品价格: 2510.66
评分: 4.8星
评价日期: 2025年05月05日
评价内容: ""在看电影时时使用效果很好，特别是高清画质功能。""",123,智能加湿器,华为 智能加湿器 Plus,富罳科技有限公司生物科技
886,76,EA575,2.9,2025-05-05,"客户ID: EA575
客户公司: 襄樊地球村信息有限公司物联网
客户所在地: 丽娟市, 中国
产品信息: 松下 智能窗帘 Advanced (类别: 智能窗帘)
生产商: 松下智能电器
产品价格: 7412.19
评分: 2.9星
评价日期: 2025年05月05日
评价内容: ""在多次对比之后选择了这款，这款智能窗帘很失望。使用不到一周就出现了异常。这钱花得太冤枉了。""",146,智能窗帘,松下 智能窗帘 Advanced,襄樊地球村信息有限公司物联网
279,33,ZF801,3.8,2025-05-04,"客户ID: ZF801
客户公司: 易动力科技有限公司科技公司
客户所在地: 沈阳县, 中国
产品信息: 飞利浦 智能加湿器 Ultra (类别: 智能加湿器)
生产商: 飞利浦智能照明
产品价格: 6144.74
评分: 3.8星
评价日期: 2025年05月04日
评价内容: ""在晚上睡前使用还不错，但在其他情况下表现一般。""",127,智能加湿器,飞利浦 智能加湿器 Ultra,易动力科技有限公司科技公司
755,39,XO649,2.7,2025-05-04,"客户ID: XO649
客户公司: 晖来计算机传媒有限公司云计算
客户所在地: 郑州县, 中国
产品信息: 西门子 智能音箱 Mini (类别: 智能音箱)
生产商: 西门子智能家居
产品价格: 1668.63
评分: 2.7星
评价日期: 2025年05月04日
评价内容: ""作为第一次购买这类产品的新手，这款智能音箱使用体验很差。主要问题在于画质模糊。唯一值得称赞的可能就是外观设计还不错。已经申请退款了。""",169,智能音箱,西门子 智能音箱 Mini,晖来计算机传媒有限公司云计算
79,47,IP471,2.7,2025-05-03,"客户ID: IP471
客户公司: 银嘉信息有限公司移动应用开发
客户所在地: 荆门市, 中国
产品信息: 苹果 智能灯具 Basic (类别: 智能灯具)
生产商: 苹果智能家庭
产品价格: 2411.14
评分: 2.7星
评价日期: 2025年05月03日
评价内容: ""试用了几天，这款苹果 智能灯具 Basic很失望。散热问题简直无法忍受。以后不会再考虑这个品牌的产品。""",146,智能灯具,苹果 智能灯具 Basic,银嘉信息有限公司移动应用开发
377,30,MR129,4.4,2025-05-03,"客户ID: MR129
客户公司: 太极信息有限公司互联网服务
客户所在地: 海门市, 中国
产品信息: 小米 智能开关 Ultra (类别: 智能开关)
生产商: 小米智能家居
产品价格: 747.93
评分: 4.4星
评价日期: 2025年05月03日
评价内容: ""这是我用过的最好的智能开关之一，兼容性强，性价比很高。""",127,智能开关,小米 智能开关 Ultra,太极信息有限公司互联网服务
630,88,GR729,2.5,2025-05-03,"客户ID: GR729
客户公司: 中建创业网络有限公司移动应用开发
客户所在地: 辽阳县, 中国
产品信息: 格力 智能体重秤 Ultra (类别: 智能体重秤)
生产商: 格力智能电器
产品价格: 4528.2
评分: 2.5星
评价日期: 2025年05月03日
评价内容: ""对这款智能体重秤非常不满意，耗电量大，浪费钱。""",128,智能体重秤,格力 智能体重秤 Ultra,中建创业网络有限公司移动应用开发
668,19,KM929,2.4,2025-05-03,"客户ID: KM929
客户公司: 迪摩科技有限公司电子商务
客户所在地: 福州县, 中国
产品信息: 海尔智慧家庭 智能开关 Plus (类别: 智能开关)
生产商: 海尔智慧家庭
产品价格: 7438.8
评分: 2.4星
评价日期: 2025年05月03日
评价内容: ""坦白讲，这款智能开关有严重问题。散热问题简直无法忍受。已经申请退款了。""",138,智能开关,海尔智慧家庭 智能开关 Plus,迪摩科技有限公司电子商务
871,96,BN418,3.1,2025-05-03,"客户ID: BN418
客户公司: 易动力网络有限公司移动应用开发
客户所在地: 重庆市, 中国
产品信息: 博世 智能空调 Lite (类别: 智能空调)
生产商: 博世智能系统
产品价格: 8865.13
评分: 3.1星
评价日期: 2025年05月03日
评价内容: ""总体来说还行，功能齐全，就是智能化程度低。""",123,智能空调,博世 智能空调 Lite,易动力网络有限公司移动应用开发
997,50,VH856,2.6,2025-05-03,"客户ID: VH856
客户公司: 鑫博腾飞科技有限公司电子商务
客户所在地: 英县, 中国
产品信息: 苹果 智能空气净化器 Basic (类别: 智能空气净化器)
生产商: 苹果智能家庭
产品价格: 9846.71
评分: 2.6星
评价日期: 2025年05月03日
评价内容: ""在多次对比之后选择了这款，这款智能空气净化器存在明显缺陷。噪音控制简直无法忍受。希望厂家能重视这些问题。""",158,智能空气净化器,苹果 智能空气净化器 Basic,鑫博腾飞科技有限公司电子商务
1271,8,RY572,1.0,2025-05-03,"客户ID: RY572
客户公司: 中建创业信息有限公司虚拟现实
客户所在地: 冬梅县, 中国
产品信息: 松下 智能开关 Lite (类别: 智能开关)
生产商: 松下智能电器
产品价格: 9053.56
评分: 1.0星
评价日期: 2025年05月03日
评价内容: ""个人认为，这款智能开关功能实现得很糟糕。使用不到一周就出现了问题。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。""",168,智能开关,松下 智能开关 Lite,中建创业信息有限公司虚拟现实
260,21,CZ861,4.7,2025-05-02,"客户ID: CZ861
客户公司: 合联电子科技有限公司信息技术
客户所在地: 荣市, 中国
产品信息: 华为 智能加湿器 Plus (类别: 智能加湿器)
生产商: 华为智能生活
产品价格: 2510.66
评分: 4.7星
评价日期: 2025年05月02日
评价内容: ""非常满意这次购买，做工精细，送货也很快。""",122,智能加湿器,华为 智能加湿器 Plus,合联电子科技有限公司信息技术
136,19,DW607,4.6,2025-04-29,"客户ID: DW607
客户公司: 银嘉网络有限公司云计算
客户所在地: 杨县, 中国
产品信息: 海尔智慧家庭 智能开关 Plus (类别: 智能开关)
生产商: 海尔智慧家庭
产品价格: 7438.8
评分: 4.6星
评价日期: 2025年04月29日
评价内容: ""这款产品的一键控制特别好用，在夜间使用时特别方便。""",126,智能开关,海尔智慧家庭 智能开关 Plus,银嘉网络有限公司云计算
205,75,QJ392,3.3,2025-04-29,"客户ID: QJ392
客户公司: 创亿网络有限公司金融科技
客户所在地: 重庆市, 中国
产品信息: 亚马逊 智能空调 Standard (类别: 智能空调)
生产商: 亚马逊智能科技
产品价格: 9247.38
评分: 3.3星
评价日期: 2025年04月29日
评价内容: ""总体来说还行，安装方便，就是兼容性差。""",120,智能空调,亚马逊 智能空调 Standard,创亿网络有限公司金融科技
1288,96,NU711,5.0,2025-04-28,"客户ID: NU711
客户公司: 易动力科技有限公司人工智能
客户所在地: 桂兰县, 中国
产品信息: 博世 智能空调 Lite (类别: 智能空调)
生产商: 博世智能系统
产品价格: 8865.13
评分: 5.0星
评价日期: 2025年04月28日
评价内容: ""非常满意这次购买，智能化程度高，送货也很快。""",122,智能空调,博世 智能空调 Lite,易动力科技有限公司人工智能
178,87,PJ659,3.4,2025-04-26,"客户ID: PJ659
客户公司: 超艺网络有限公司人工智能
客户所在地: 武汉市, 中国
产品信息: 美的 智能马桶 Mini (类别: 智能马桶)
生产商: 美的智能科技
产品价格: 3349.58
评分: 3.4星
评价日期: 2025年04月26日
评价内容: ""体验下来，这款美的 智能马桶 Mini没有特别惊喜。智能联动设计得比较合理。令人意外的是缺点是画质模糊。性价比很高。""",152,智能马桶,美的 智能马桶 Mini,超艺网络有限公司人工智能
547,99,RY548,4.3,2025-04-26,"客户ID: RY548
客户公司: 易动力信息有限公司网络安全
客户所在地: 斌县, 中国
产品信息: 三星 智能音箱 Basic (类别: 智能音箱)
生产商: 三星智能家电
产品价格: 1681.15
评分: 4.3星
评价日期: 2025年04月26日
评价内容: ""在工作时时使用效果很好，特别是静音设计功能。""",121,智能音箱,三星 智能音箱 Basic,易动力信息有限公司网络安全
722,74,HD242,4.4,2025-04-26,"客户ID: HD242
客户公司: 富罳科技有限公司生物科技
客户所在地: 想县, 中国
产品信息: 松下 智能窗帘 Lite (类别: 智能窗帘)
生产商: 松下智能电器
产品价格: 2277.79
评分: 4.4星
评价日期: 2025年04月26日
评价内容: ""这款智能窗帘质量很好，智能化程度高。总体来说很满意。""",124,智能窗帘,松下 智能窗帘 Lite,富罳科技有限公司生物科技
1182,63,CM245,4.4,2025-04-26,"客户ID: CM245
客户公司: 万迅电脑信息有限公司科技公司
客户所在地: 洋县, 中国
产品信息: LG 智能净水器 Basic (类别: 智能净水器)
生产商: LG智能家电
产品价格: 9118.55
评分: 4.4星
评价日期: 2025年04月26日
评价内容: ""在看电影时时使用效果很好，特别是智能联动功能。""",123,智能净水器,LG 智能净水器 Basic,万迅电脑信息有限公司科技公司
675,65,VQ233,1.2,2025-04-24,"客户ID: VQ233
客户公司: 和泰信息有限公司信息技术
客户所在地: 成都市, 中国
产品信息: 西门子 智能空调 Basic (类别: 智能空调)
生产商: 西门子智能家居
产品价格: 6493.01
评分: 1.2星
评价日期: 2025年04月24日
评价内容: ""在多次对比之后选择了这款，这款西门子 智能空调 Basic有严重问题。使用不到一周就出现了问题。唯一值得称赞的可能就是包装很精美。以后不会再考虑这个品牌的产品。""",175,智能空调,西门子 智能空调 Basic,和泰信息有限公司信息技术
1066,1,MA264,3.5,2025-04-24,"客户ID: MA264
客户公司: 时刻网络有限公司信息技术
客户所在地: 梅县, 中国
产品信息: 亚马逊 智能电饭煲 Advanced (类别: 智能电饭煲)
生产商: 亚马逊智能科技
产品价格: 7608.63
评分: 3.5星
评价日期: 2025年04月24日
评价内容: ""在看电影时使用还不错，但在其他情况下表现一般。""",125,智能电饭煲,亚马逊 智能电饭煲 Advanced,时刻网络有限公司信息技术
1179,82,PJ659,3.5,2025-04-24,"客户ID: PJ659
客户公司: 超艺网络有限公司人工智能
客户所在地: 武汉市, 中国
产品信息: LG 智能开关 Lite (类别: 智能开关)
生产商: LG智能家电
产品价格: 7112.72
评分: 3.5星
评价日期: 2025年04月24日
评价内容: ""这款智能开关一般，画质清晰，但是连接稳定性有点问题。""",123,智能开关,LG 智能开关 Lite,超艺网络有限公司人工智能
487,32,CA470,1.2,2025-04-23,"客户ID: CA470
客户公司: 南康传媒有限公司生物科技
客户所在地: 贵阳市, 中国
产品信息: 亚马逊 智能马桶 Elite (类别: 智能马桶)
生产商: 亚马逊智能科技
产品价格: 1801.88
评分: 1.2星
评价日期: 2025年04月23日
评价内容: ""连接稳定性问题很严重，完全不值这个价格。""",121,智能马桶,亚马逊 智能马桶 Elite,南康传媒有限公司生物科技
1296,75,ZO854,1.8,2025-04-23,"客户ID: ZO854
客户公司: MBP软件科技有限公司信息技术
客户所在地: 丽华县, 中国
产品信息: 亚马逊 智能空调 Standard (类别: 智能空调)
生产商: 亚马逊智能科技
产品价格: 9247.38
评分: 1.8星
评价日期: 2025年04月23日
评价内容: ""使用一周后出现故障，功能单一，售后服务也不好。""",125,智能空调,亚马逊 智能空调 Standard,MBP软件科技有限公司信息技术
1262,7,PJ659,4.5,2025-04-22,"客户ID: PJ659
客户公司: 超艺网络有限公司人工智能
客户所在地: 武汉市, 中国
产品信息: 博世 智能扫地机器人 Max (类别: 智能扫地机器人)
生产商: 博世智能系统
产品价格: 1108.4
评分: 4.5星
评价日期: 2025年04月22日
评价内容: ""这款产品的智能场景特别好用，在户外活动时特别方便。""",130,智能扫地机器人,博世 智能扫地机器人 Max,超艺网络有限公司人工智能
1069,56,BW289,4.6,2025-04-22,"客户ID: BW289
客户公司: 海创网络有限公司生物科技
客户所在地: 汕尾县, 中国
产品信息: 华为 智能体重秤 Advanced (类别: 智能体重秤)
生产商: 华为智能生活
产品价格: 263.12
评分: 4.6星
评价日期: 2025年04月22日
评价内容: ""智能体重秤的设计很人性化，节能环保，值得推荐。""",124,智能体重秤,华为 智能体重秤 Advanced,海创网络有限公司生物科技
218,32,VQ233,3.7,2025-04-21,"客户ID: VQ233
客户公司: 和泰信息有限公司信息技术
客户所在地: 成都市, 中国
产品信息: 亚马逊 智能马桶 Elite (类别: 智能马桶)
生产商: 亚马逊智能科技
产品价格: 1801.88
评分: 3.7星
评价日期: 2025年04月21日
评价内容: ""这款智能马桶一般，音质出色，但是噪音控制有点问题。""",126,智能马桶,亚马逊 智能马桶 Elite,和泰信息有限公司信息技术
400,51,VZ702,2.7,2025-04-20,"客户ID: VZ702
客户公司: 精芯网络有限公司互联网服务
客户所在地: 马鞍山县, 中国
产品信息: 苹果 智能开关 Basic (类别: 智能开关)
生产商: 苹果智能家庭
产品价格: 869.49
评分: 2.7星
评价日期: 2025年04月20日
评价内容: ""对这款智能开关非常不满意，安装困难，浪费钱。""",123,智能开关,苹果 智能开关 Basic,精芯网络有限公司互联网服务
934,52,FA862,1.4,2025-04-20,"客户ID: FA862
客户公司: 方正科技网络有限公司云计算
客户所在地: 潮州县, 中国
产品信息: 小米 智能插座 Max (类别: 智能插座)
生产商: 小米智能家居
产品价格: 5793.04
评分: 1.4星
评价日期: 2025年04月20日
评价内容: ""个人认为，这款智能插座完全不符合预期。使用不到一周就出现了异常。希望厂家能重视这些问题。""",144,智能插座,小米 智能插座 Max,方正科技网络有限公司云计算
1308,5,LU518,4.7,2025-04-19,"客户ID: LU518
客户公司: 易动力传媒有限公司生物科技
客户所在地: 伟市, 中国
产品信息: 美的 智能电饭煲 Pro (类别: 智能电饭煲)
生产商: 美的智能科技
产品价格: 5002.04
评分: 4.7星
评价日期: 2025年04月19日
评价内容: ""这是我用过的最好的智能电饭煲之一，外观漂亮，性价比很高。""",129,智能电饭煲,美的 智能电饭煲 Pro,易动力传媒有限公司生物科技
872,48,QT258,3.7,2025-04-18,"客户ID: QT258
客户公司: 商软冠联传媒有限公司大数据分析
客户所在地: 玉珍县, 中国
产品信息: 苹果 智能门锁 Pro (类别: 智能门锁)
生产商: 苹果智能家庭
产品价格: 815.71
评分: 3.7星
评价日期: 2025年04月18日
评价内容: ""智能门锁的质量还可以，做工精细，不过售后服务差。""",126,智能门锁,苹果 智能门锁 Pro,商软冠联传媒有限公司大数据分析
1115,15,LU518,3.3,2025-04-18,"客户ID: LU518
客户公司: 易动力传媒有限公司生物科技
客户所在地: 伟市, 中国
产品信息: 谷歌 智能音箱 Elite (类别: 智能音箱)
生产商: 谷歌智能设备
产品价格: 6218.93
评分: 3.3星
评价日期: 2025年04月18日
评价内容: ""我发现，这款谷歌 智能音箱 Elite质量还行。在晚上使用时，节能模式表现不错。最让我失望的是噪音控制有点问题。有点贵了，但质量确实好。""",161,智能音箱,谷歌 智能音箱 Elite,易动力传媒有限公司生物科技
410,38,DV182,4.2,2025-04-17,"客户ID: DV182
客户公司: 艾提科信传媒有限公司网络安全
客户所在地: 桂荣市, 中国
产品信息: 西门子 智能冰箱 Standard (类别: 智能冰箱)
生产商: 西门子智能家居
产品价格: 4347.58
评分: 4.2星
评价日期: 2025年04月17日
评价内容: ""在做饭时时使用效果很好，特别是静音设计功能。""",125,智能冰箱,西门子 智能冰箱 Standard,艾提科信传媒有限公司网络安全
1076,30,ZF061,1.3,2025-04-17,"客户ID: ZF061
客户公司: 维旺明信息有限公司人工智能
客户所在地: 坤县, 中国
产品信息: 小米 智能开关 Ultra (类别: 智能开关)
生产商: 小米智能家居
产品价格: 747.93
评分: 1.3星
评价日期: 2025年04月17日
评价内容: ""不推荐这款智能开关，续航时间短，很失望。""",119,智能开关,小米 智能开关 Ultra,维旺明信息有限公司人工智能
1226,40,DH200,4.4,2025-04-17,"客户ID: DH200
客户公司: 盟新传媒有限公司大数据分析
客户所在地: 辽阳县, 中国
产品信息: 小米 智能马桶 Lite (类别: 智能马桶)
生产商: 小米智能家居
产品价格: 6252.3
评分: 4.4星
评价日期: 2025年04月17日
评价内容: ""这是我用过的最好的智能马桶之一，操作简单，性价比很高。""",127,智能马桶,小米 智能马桶 Lite,盟新传媒有限公司大数据分析
165,38,AK874,1.6,2025-04-15,"客户ID: AK874
客户公司: 昊嘉信息有限公司区块链技术
客户所在地: 雷市, 中国
产品信息: 西门子 智能冰箱 Standard (类别: 智能冰箱)
生产商: 西门子智能家居
产品价格: 4347.58
评分: 1.6星
评价日期: 2025年04月15日
评价内容: ""连接稳定性问题很严重，完全不值这个价格。""",121,智能冰箱,西门子 智能冰箱 Standard,昊嘉信息有限公司区块链技术
397,77,PS740,2.6,2025-04-15,"客户ID: PS740
客户公司: 国讯科技有限公司金融科技
客户所在地: 金凤市, 中国
产品信息: 美的 智能洗衣机 Advanced (类别: 智能洗衣机)
生产商: 美的智能科技
产品价格: 6994.39
评分: 2.6星
评价日期: 2025年04月15日
评价内容: ""使用一周后出现故障，音质一般，售后服务也不好。""",124,智能洗衣机,美的 智能洗衣机 Advanced,国讯科技有限公司金融科技
931,81,XA075,2.0,2025-04-15,"客户ID: XA075
客户公司: 网新恒天科技有限公司数字科技
客户所在地: 秀梅县, 中国
产品信息: 亚马逊 智能门锁 Max (类别: 智能门锁)
生产商: 亚马逊智能科技
产品价格: 1413.9
评分: 2.0星
评价日期: 2025年04月15日
评价内容: ""对这款智能门锁非常不满意，续航时间短，浪费钱。""",126,智能门锁,亚马逊 智能门锁 Max,网新恒天科技有限公司数字科技
